"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Haskell","OK","Muskogee","Muskogee",7633,809,-0.00736196319018405,-0.0193939393939394,-0.0122100122100122,1360
2016-09-30,"Loxahatchee Groves","FL","Miami-Fort Lauderdale","Palm Beach",7634,2244,-0.00355239786856128,-0.00133511348464619,0.0861568247821878,1048
2016-09-30,"North Hopewell Township","PA","York","York",7635,1294,-0.0114591291061879,-0.0357675111773472,-0.0829199149539334,766
2016-09-30,"Arlington","MN","Minneapolis-St Paul","Sibley",7636,1204,-0.00905349794238683,-0.0258899676375405,-0.0123051681706317,743
2016-09-30,"Schuyler","NY","Utica","Herkimer",7637,1429,0.00351123595505618,0.014194464158978,0.0207142857142857,763
2016-09-30,"Roundup","MT",,"Musselshell",7638,934,0.00646551724137931,0.0320441988950276,0.0637813211845103,1127
2016-09-30,"Paoli","PA","Philadelphia","Chester",7639,1940,-0.00205761316872428,-0.0147282884713052,0.0248283148441627,2072
2016-09-30,"Oak Ridge","NC",,"Guilford",7640,2045,-0.00146484375,-0.00776322173702086,0.0281548516842634,2781
2016-09-30,"Lost Creek","TX","Austin","Travis",7641,3566,0.0093405038211152,0.0276657060518732,0.0223623853211009,1688
2016-09-30,"Kalona","IA","Iowa City","Washington",7642,1248,-0.0110935023771791,-0.0473282442748092,-0.0318076027928627,1425
2016-09-30,"Hotchkiss","CO",,"Delta",7643,1275,-0.000783699059561128,0.00631412786108919,0.0374288039056143,1084
2016-09-30,"Arbuckle","CA",,"Colusa",7644,1591,-0.000628140703517588,0.00632511068943706,0.0757268424611224,964
2016-09-30,"Franklin Furnace","OH","Portsmouth","Scioto",7645,977,0.00411099691675231,0.0145379023883697,-0.0704091341579448,608
2016-09-30,"Cornwall","NY","New York","Orange",7646,2034,-0.0034296913277805,-0.0102189781021898,0.015984015984016,2760
2016-09-30,"Walnut Grove","MO","Springfield","Greene",7647,775,-0.00257400257400257,0.0038860103626943,-0.00768245838668374,954
2016-09-30,"Bandon","OR","Coos Bay","Coos",7648,1307,0.00153256704980843,0.000765696784073507,0.166964285714286,3093
2016-09-30,"Woodlawn","MD","Washington","Prince Georges",7649,1752,0.00401146131805158,0.00979827089337176,0.0174216027874564,2001
2016-09-30,"Colfax","CA","Sacramento","Placer",7650,1708,0.00945626477541371,0.00648202710665881,0.0376670716889429,3358
2016-09-30,"Walters","OK","Lawton","Cotton",7651,752,-0.0195567144719687,-0.0588235294117647,-0.113207547169811,1554
2016-09-30,"Cowpens","SC","Spartanburg","Spartanburg",7652,932,-0.0137566137566138,-0.0158394931362196,0.0507328072153326,2301
2016-09-30,"Saltlick Township","PA","Pittsburgh","Fayette",7653,1093,-0.00455373406193078,0.00275229357798165,-0.0395430579964851,1097
2016-09-30,"Wynnewood","OK",,"Garvin",7654,784,-0.00127388535031847,-0.0125944584382872,-0.00127388535031847,1556
2016-09-30,"Lockland","OH","Cincinnati","Hamilton",7655,884,-0.00112994350282486,0.00340522133938706,0.0363423212192263,1032
2016-09-30,"Filer","ID","Twin Falls","Twin Falls",7656,1111,-0.00803571428571428,-0.0254385964912281,0.0734299516908213,1550
2016-09-30,"Tazewell","VA","Bluefield","Tazewell",7657,1047,-0.00285714285714286,-0.00475285171102662,-0.064343163538874,1325
2016-09-30,"Geneva","OH","Ashtabula","Ashtabula",7658,1009,0.00698602794411178,0.0150905432595573,0.00698602794411178,4578
2016-09-30,"Biscoe","NC",,"Montgomery",7659,849,-0.00933488914819136,-0.0341296928327645,-0.0127906976744186,605
2016-09-30,"Roseland","LA","Hammond","Tangipahoa",7660,1053,0.0233236151603499,0.0374384236453202,-0.0755048287971905,575
2016-09-30,"Ona","WV","Huntington","Cabell",7661,1112,-0.00536672629695885,0.0267774699907664,0.103174603174603,1389
2016-09-30,"Stem","NC","Oxford","Granville",7662,1114,0.00450856627592426,0.00632339656729901,0.0081447963800905,889
2016-09-30,"Covedale","OH","Cincinnati","Hamilton",7663,1146,0.00350262697022767,0.0079155672823219,-0.0238500851788756,2651
2016-09-30,"Bright","IN","Cincinnati","Dearborn",7664,1228,-0.00566801619433198,-0.00887812752219532,0.021630615640599,2184
2016-09-30,"Doyline","LA","Shreveport","Webster",7665,1137,-0.020671834625323,-0.0405063291139241,-0.005249343832021,996
2016-09-30,"Highland Beach","FL","Miami-Fort Lauderdale","Palm Beach",7666,2831,0.00604122245913291,0.0014149274849664,0.0249818971759595,4545
2016-09-30,"Edwardsville","KS","Kansas City","Wyandotte",7667,1185,0.0154241645244216,0.00423728813559322,-0.0125,1236
2016-09-30,"Town of Johnson","VT",,"Lamoille",7668,1475,0.00408441116405718,0.0321903428971309,0.0257301808066759,1066
2016-09-30,"Wyncote","PA","Philadelphia","Montgomery",7669,2187,0.000915331807780321,0.010161662817552,-0.0175202156334232,815
2016-09-30,"Brownsville Township","PA","Pittsburgh","Fayette",7670,820,-0.0144230769230769,-0.00485436893203883,-0.0024330900243309,1382
2016-09-30,"Sandia","TX","Corpus Christi","Nueces",7671,1396,-0.00427960057061341,-0.0106307583274274,-0.0127298444130127,707
2016-09-30,"Mangum","OK",,"Greer",7672,727,-0.00683060109289617,-0.0215343203230148,-0.00683060109289617,1577
2016-09-30,"Banks","OR","Portland","Washington",7673,1822,-0.00382722799343904,-0.00109649122807018,0.055008685581934,1210
