"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Grand Rapids","MI","Grand Rapids","Kent",123,1219,0.00743801652892562,0.0304311073541843,0.0942549371633752,66378
2016-09-30,"Oceanside","CA","San Diego","San Diego",124,2327,0,0.00301724137931034,0.0538949275362319,47468
2016-09-30,"Gainesville","FL","Gainesville","Alachua",125,1235,-0.0024232633279483,-0.00322841000807102,0.0326086956521739,51442
2016-09-30,"Woodbridge","VA","Washington","Prince William",126,1819,-0.00219418540866703,-0.00601092896174863,0.0150669642857143,57768
2016-09-30,"Ocala","FL","Ocala","Marion",127,999,0.00301204819277108,0.00807265388496468,0.0352331606217617,73329
2016-09-30,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",128,3114,0.00193050193050193,0.0130123617436565,0.0793760831889081,33051
2016-09-30,"Boise","ID","Boise City","Ada",129,1235,0,0.00734094616639478,0.0582690659811482,69833
2016-09-30,"Greenville","SC","Greenville","Greenville",130,1254,0.000798084596967279,-0.0110410094637224,0.0121065375302663,62940
2016-09-30,"Birmingham","AL","Birmingham","Jefferson",131,749,-0.00133333333333333,-0.00925925925925926,0,76614
2016-09-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",132,1464,0.00480439258750858,0.0117484450587422,0.0555155010814708,47806
2016-09-30,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",133,3097,0.00226537216828479,0.00912349299446074,0.0573574598839194,54754
2016-09-30,"Akron","OH","Akron","Summit",134,758,0.00397350993377483,-0.00394218134034166,-0.00394218134034166,64688
2016-09-30,"Rockford","IL","Rockford","Winnebago",135,935,-0.00319829424307036,-0.019916142557652,-0.00637619553666312,53439
2016-09-30,"Salinas","CA","Salinas","Monterey",136,2160,0.0065237651444548,0.0505836575875486,0.10939907550077,31355
2016-09-30,"Worcester","MA","Worcester","Worcester",137,1564,0.000639795265515035,0.0116429495472186,0.0489604292421194,30742
2016-09-30,"Moreno Valley","CA","Riverside","Riverside",138,1644,0.00366300366300366,0.00611995104039168,0.0431472081218274,44138
2016-09-30,"Little Rock","AR","Little Rock","Pulaski",139,1074,-0.00831024930747922,-0.0271739130434783,-0.0046339202965709,64083
2016-09-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",140,1407,0.00356633380884451,0.00571837026447462,0.0453194650817236,74894
2016-09-30,"Brownsville","TX","Brownsville","Cameron",141,928,-0.00322234156820623,-0.00642398286937901,0.0153172866520788,45330
2016-09-30,"Providence","RI","Providence","Providence",142,1551,-0.00640614990390775,-0.000644329896907216,0.060875512995896,19071
2016-09-30,"Amarillo","TX","Amarillo","Potter",143,1176,-0.00843170320404722,-0.0183639398998331,0.0155440414507772,59578
2016-09-30,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",144,1605,0.0087994971715902,0.0216422660725652,0.0873983739837398,45278
2016-09-30,"Fort Collins","CO","Fort Collins","Larimer",145,1773,-0.00560852495793606,-0.0171840354767184,0.0189655172413793,55564
2016-09-30,"Shreveport","LA","Shreveport","Caddo",146,928,-0.00642398286937901,-0.0252100840336134,-0.00535905680600214,67869
2016-09-30,"Evansville","IN","Evansville","Vanderburgh",147,883,-0.0123042505592841,-0.0412595005428882,-0.0443722943722944,64438
2016-09-30,"Yonkers","NY","New York","Westchester",148,2808,0.00501073729420186,0.028948332722609,0.0879504068190624,16514
2016-09-30,"Hayward","CA","San Francisco","Alameda",149,2677,0.00752728641324802,0.0237093690248566,0.099835661462613,35580
2016-09-30,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",150,1950,0.00411946446961895,0.0108864696734059,0.0580575149213239,68612
2016-09-30,"Chattanooga","TN","Chattanooga","Hamilton",151,1147,-0.00692640692640693,-0.0279661016949153,0.0186500888099467,52003
2016-09-30,"Columbus","GA","Columbus","Muscogee",152,812,-0.001230012300123,-0.0109622411693057,-0.0157575757575758,53406
2016-09-30,"Aurora","IL","Chicago","Kane",153,1524,0.000656598818122127,-0.00457217504898759,-0.00587084148727984,49806
2016-09-30,"Ontario","CA","Riverside","San Bernardino",154,1858,-0.00321888412017167,-0.00428724544480171,0.0339454646633278,30384
2016-09-30,"Jackson","MS","Jackson","Hinds",155,804,-0.00248138957816377,-0.011070110701107,-0.00863131935881628,53628
2016-09-30,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",156,1438,0.00069589422407794,0.00629811056682995,0.0481049562682216,42489
2016-09-30,"Rancho Cucamonga","CA","Riverside","San Bernardino",157,2186,0.00045766590389016,-0.000914076782449726,0.0311320754716981,42743
2016-09-30,"Overland Park","KS","Kansas City","Johnson",158,1913,0.00157068062827225,-0.00674974039460021,0.0127051349920593,48273
2016-09-30,"Newport News","VA","Virginia Beach","Newport News City",159,1237,-0.00241935483870968,-0.00960768614891913,-0.0213607594936709,46909
2016-09-30,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",160,2547,0.00236127508854782,0.00791452314998021,0.049876339653751,32565
