"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"West End","Boston","MA","Boston","Suffolk",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211,3027.5,3300,2975,3000,3000,3000,3000,3000,3125,3309,3160,2850,2625,2500,2700,2700,2700,2700,2800,2800,2800,2750,2800,2800,2800,2800,2500,2400,2475,2600,2500,2495,2495,2495,2772.5,2575,2500,2500,2425,2500,2525,2550,2500,2497.5,2450,2400,2725
"South Semoran","Orlando","FL","Orlando","Orange",183,,,,,,,,,,,,,,,,,695,708.5,712.5,697.5,725,700,750,750,695,725,747.5,770,750,750,750,762.5,795,750,750,750,750,750,750,750,785,800,800,800,785,800,798.5,798.5,796.5,795,775,795,795,775,795,820,842.5,850,800,800,800,825,850,840,840,850,850,850,850,880,895,875,885,850,897,900,850,895,882.5,900
"West Loop Gate","Chicago","IL","Chicago","Cook",184,,,,,,,,,,,,,,,,,1800,1792.5,1750,1799.5,1773,1792.5,1900,1799,1792.5,1914,2099,1865,1847,1800,1800,1816,1700,1700,1659,1668,1659,1627.5,1585,1611,1645,1639,1619.5,1819,1895,1850,1834.5,1819,1850,1900,1968.5,2073.5,2000,2000,1816,1922,1911,2073.5,2000,1886,2000,1962.5,2025,1968.5,2000,1950,2036,1987,1862.5,1862.5,1900,1875,1922,1922,1834.5,1991,1850,2000,1850,1900
"Secret Cove","Jacksonville","FL","Jacksonville","Duval",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.5,1050,1025,1037.5,1075,1095,1095,1099,1050,1080,1050,1095,1095,1050,1000,1100,1037.5,1095,1095
"Business District","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675,2675,2650,2800,2600,2650,2550,2500,2812.5,2587.5,2650,2500,2350,2600
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",187,,,,,,,,,,,,,,,1500,1500,1650,1800,1800,1800,1950,1975,1900,1800,1850,1875,1800,1800,1800,1875,2000,2000,2000,2000,2000,2000,1900,1875,1800,1800,1750,1797.5,1800,1800,1995,1997.5,1950,1950,1900,1895,1800,1800,1950,1975,2000,2000,1925,1925,1950,1875,1800,1600,1600,1800,1900,2000,2160,2200,2200,2300,2275,2100,2000,1950,1950,1837.5,2000,2000,1950,1925
"New Eastside","Chicago","IL","Chicago","Cook",188,,,,,,,,,,,,,,,,,,,,2419,2310,2292.5,2200,2200,2388,2300,2264.5,2452.5,2400,2450,2500,2460,2450,2500,2300,2500,2300,2350,2193,2250,2221,2134,2138,1998.5,2225,2200,2225,2171,2167,2126.5,2103,2167,2227,2300,2200,2254,2188,2277,2384,2250,2250,2384,2384,2391,2400,2398,2277,2200,2225,2200,2171,2300,2277,2277,2297.5,2297.5,2384,2167,2252,2300
"Garment District","New York","NY","New York","New York",189,,,,,,,,,,,,,,,,,,3500,3497.5,3497.5,3497.5,3200,3300,3300,3297.5,3250,3250,3300,3400,3400,3450,3400,3300,3300,3375,3395,3400,3495,3499,3585,3567.5,3495,3436,3300,3300,3497.5,3447.5,3400,3400,3447.5,3500,3600,3500,3400,3400,3500,3500,3497.5,3200,3350,3300,3400,3400,3500,3500,3500,3500,3500,3400,3400,3400,3400,3699,3497.5,3200,3200,3300,3400,3400,3200
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350,4500,4500,4500,3999.5,3900,3600,3875,3900,3900,4000,3900,4000,4275,3950,3550,3750
"Fulton River District","Chicago","IL","Chicago","Cook",191,,,,,,,,,,,,,,,,,1900,1925.5,1936,1900,1947.5,2100,2000,2000,1965,1992.5,2200,2200,1950,1900,2100,1918,1982,1950,1899.5,1899,2099.5,2097,2060,2065,2081,2025,2032,2000.5,2100,2077.5,1850,1939,2050,2050,2175,2172.5,2145,2250,2300,2172.5,2150,2200,2250,2195,2150,2100,2100,2150,2150,2341,2402,2375,2250,2225,2260,2200,2200,2384.5,2397,2175,2200,2200,2200,2345.5
"Central Business District","Orlando","FL","Orlando","Orange",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.5,1287,1250,1250,1350,1395,1400,1397.5,1425,1612.5,1495,1475,1400,1400,1350,1425,1562.5,1575,1400,1475,1500,1450,1587.5,1499.5,1475,1400,1500
"Downtown","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",193,,,,,,,,,,,,,2250,2250,2350,2225,2250,2100,2000,2125,2325,2500,2500,2395,2415,2430,2600,2500,2400,2500,2400,2300,2300,2300,2275,2300,2300,2225,2200,2275,2400,2425,2462.5,2650,2700,2525,2475,2572.5,2500,2550,2597,2597,2600,2600,2650,2600,2500,2547.5,2325,2350,2300,2350,2475,2500,2500,2597.5,2425,2200,2375,2325,2300,2425,2300,2250,2375,2425,2300,2100,2300,2372.5
"Downtown","Boston","MA","Boston","Suffolk",194,,,,,,,,,,,,,,,,,,,,,,,,3385,3065,3100,3100,3350,3950,3775,3650,3850,3625,3600,3550,3700,3625,3600,3600,4000,3537.5,3600,3750,3650,3500,3297.5,3522.5,3522.5,3545,3545,3572.5,3700,4255,4000,3925,3950,3850,4000,3850,3850,3850,3800,3850,3850,3900,3975,4100,3875,4302.5,4050,4025,4100,4150,3950,4000,4302.5,4050,4050,3922.5,4200
"Central Park","New York","NY","New York","New York",195,,,,,,,,,,,,,,,,,,,,,,,,,3472.5,3500,3250,3205,3400,3600,3582.5,3495,3795,3797,3650,3750,3695,3600,3673,3600,3595,3695,3651,3695,3850,3900,3900,3885,3885,3900,3950,3950,3950,3600,3650,3650,3695,3695,3672.5,3672.5,3672.5,3672.5,3672.5,3695,3695,3695,3650,3650,3625,3625,3625,3650,3672.5,3695,3695,3650,3672.5,3695,3650,3672.5
"The Strip","Las Vegas","NV","Las Vegas","Clark",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1900,1995,2200,2199,2100,2000,2000,1995,1800,1995,2300,2300,2100,2100,2195,2300,2297,2295,2195,2125,2097.5,1795,1995,2300,2300,2300,2300,2149.5,2100,2195,2200,2550,2675,2425,2350,2237.5,2250,2100,2250,2295,2400,2512,2559.5,2400,2400,2045,2325,2250
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2000,1800,1800,1800,1825,1800,1875,2100,2400,2275,2225,2275,2250,2000,2295,2147.5,2197.5,2500,2175,2000
"River West","Chicago","IL","Chicago","Cook",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2150,2337,2325,2375,2632.5,2625,2565,2250,2050,2123,2127.5,2328,2340,2075,2150,2140,2140,2140,2140,2140,2150,2400,2200,2250,2250,2250,2200,2167,2275,2250,2200,2200,2158.5,2250,2310,2167,2300,2250,2167,2145,2140,2183.5,2385,2310,2250,2150,2145,2158.5,2150,2208.5
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",199,,,,,,,,,,,,,1600,1600,1597.5,1537.5,1550,1550,1600,1600,1650,1750,1800,1650,1650,1650,1700,1650,1650,1600,1575,1600,1682.5,1625,1750,1800,1750,1750,1800,1800,1800,1850,1800,1750,1850,1900,1900,2100,1825,1850,1900,2000,2000,1950,1925.5,1900,1800,1750,1795,1800,1850,1850,1850,1850,1937.5,1997.5,2022.5,2100,2100,2200,2150,1950,1875,1850,1850,1900,1900,1875,1800,1997.5
"Rittenhouse","Philadelphia","PA","Philadelphia","Philadelphia",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2350,2450,2125,2200,2290,2200,2050,1975,1795,2100,1950,1950
"Graduate Hospital","Philadelphia","PA","Philadelphia","Philadelphia",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,1950,1922.5,2000,1950,1950,2000,2000,2000,2195,2250,2195,1995,1997.5,2195,2172.5,1950,2200,2200,2200,2200,2275,1950,2172.5,1975
