"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"O'Hare","IL","Chicago","Cook","Chicago",713,1429,-0.010387811634349,-0.0225718194254446,0.0229062276306371,3222
2016-09-30,"Encanto","CA","San Diego","San Diego","San Diego",714,1960,0.0113519091847265,0.0192407696307852,0.0481283422459893,488
2016-09-30,"Midtown","GA","Atlanta","Fulton","Atlanta",715,1733,0.00347423277359583,0.00115540150202195,0.0110851808634772,8914
2016-09-30,"Windsor Park","TX","Austin","Travis","Austin",716,1454,0.00137741046831956,-0.00137362637362637,0.0613138686131387,528
2016-09-30,"University Place","TX","Houston","Harris","Houston",717,1590,-0.00934579439252336,-0.0281173594132029,-0.00687070580886946,1527
2016-09-30,"Hollywood Lakes","FL","Miami-Fort Lauderdale","Broward","Hollywood",718,1300,0.0023130300693909,0,0.035031847133758,2174
2016-09-30,"Washington Highlands","DC","Washington","District of Columbia","Washington",719,1835,0.00328048113723346,0.0177481974486966,0.0239955357142857,1356
2016-09-30,"Seatack","VA","Virginia Beach","Virginia Beach City","Virginia Beach",720,1280,-0.00389105058365759,-0.0131071703932151,-0.039039039039039,4796
2016-09-30,"Bay Park","CA","San Diego","San Diego","San Diego",721,2106,0.00237981913374584,0.0115273775216138,0.0894981893429902,930
2016-09-30,"Greenwood","WA","Seattle","King","Seattle",722,1924,0.00469973890339426,0.0288770053475936,0.0962962962962963,1807
2016-09-30,"Ortega","CA","San Jose","Santa Clara","Sunnyvale",723,3405,-0.00322014051522248,-0.00380339379754242,0.0584395399440472,1333
2016-09-30,"Summit-University","MN","Minneapolis-St Paul","Ramsey","Saint Paul",724,1353,-0.0014760147601476,-0.00441501103752759,0.00148038490007402,2357
2016-09-30,"Montavilla","OR","Portland","Multnomah","Portland",725,1417,0.00283085633404105,0.0121428571428571,0.120158102766798,521
2016-09-30,"Mantua","PA","Philadelphia","Philadelphia","Philadelphia",726,1221,-0.0097323600973236,-0.0278662420382166,-0.0121359223300971,2139
2016-09-30,"Logan Circle","DC","Washington","District of Columbia","Washington",727,2848,0.00211118930330753,0.00885582713425434,0.0204227875313508,5988
2016-09-30,"Clearing (W)","IL","Chicago","Cook","Chicago",728,1340,-0.00519673348181143,-0.0117994100294985,0.043613707165109,1218
2016-09-30,"South Gateway","OR","Salem","Marion","Salem",729,1249,0.00725806451612903,0.00970088924818108,0.0730240549828179,508
2016-09-30,"Mariposa","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",730,2420,-0.00288421920065925,-0.00247320692497939,0.0210970464135021,905
2016-09-30,"The Groves","AZ","Phoenix","Maricopa","Mesa",731,1088,0.00647548566142461,0.0187265917602996,0.0656219392752204,279
2016-09-30,"North Collinwood","OH","Cleveland","Cuyahoga","Cleveland",732,722,-0.00550964187327824,-0.0474934036939314,-0.0512483574244415,1360
2016-09-30,"CUF","OH","Cincinnati","Hamilton","Cincinnati",733,1188,-0.00168067226890756,-0.0396119644300728,0.0232558139534884,1548
2016-09-30,"Dutchtown","MO","St. Louis","Saint Louis City","Saint Louis",734,686,-0.00290697674418605,-0.02,-0.0537931034482759,1842
2016-09-30,"Blueberry Hill-Brigadoon-Stoneybrook-Baralto","KY","Lexington","Fayette","Lexington",735,962,0,-0.00517063081695967,0.00838574423480084,1071
2016-09-30,"Highview","KY","Louisville/Jefferson County","Jefferson","Louisville",736,959,0.00208986415882968,-0.00311850311850312,0.0202127659574468,1253
2016-09-30,"Kenmore","MA","Boston","Suffolk","Boston",737,2420,0.00290095317032739,-0.00616016427104723,0.0267288926601612,5252
2016-09-30,"Park Manor","IL","Chicago","Cook","Chicago",738,1230,-0.00162337662337662,-0.0104585679806919,0.0199004975124378,1074
2016-09-30,"Ala Moana-Kakaako","HI","Urban Honolulu","Honolulu","Honolulu",739,2343,-0.00170430336599915,-0.00170430336599915,-0.0163727959697733,10718
2016-09-30,"Ellet","OH","Akron","Summit","Akron",740,803,-0.0110837438423645,-0.0360144057623049,-0.0336943441636582,500
2016-09-30,"Macgregor","TX","Houston","Harris","Houston",741,1569,0,-0.0113421550094518,-0.0100946372239748,1005
2016-09-30,"South Weymouth","MA","Boston","Norfolk","Weymouth",742,1644,0.0116923076923077,0.0148148148148148,-0.0149790293588975,1732
2016-09-30,"Franklin Park","OH","Toledo","Lucas","Toledo",743,944,-0.0187110187110187,-0.0347648261758691,-0.0681145113524186,330
2016-09-30,"Delmar Parkway","CO","Denver","Arapahoe","Aurora",744,1506,-0.0143979057591623,-0.0131061598951507,0.0472878998609179,360
2016-09-30,"Wallingford","WA","Seattle","King","Seattle",745,2368,-0.00504201680672269,-0.00920502092050209,0.0763636363636364,1694
2016-09-30,"Kenmore","OH","Akron","Summit","Akron",746,675,0.00746268656716418,-0.0245664739884393,0.0336906584992343,349
2016-09-30,"Wedgwood","TX","Dallas-Fort Worth","Tarrant","Fort Worth",747,1178,0.0137693631669535,0.0243478260869565,0.097856477166822,247
2016-09-30,"Midvale Park","AZ","Tucson","Pima","Tucson",748,792,-0.00876095118898623,-0.0136986301369863,0.0089171974522293,325
2016-09-30,"Spuyten Duyvil","NY","New York","Bronx","New York",749,1992,0.00555275113579,0.017364657814096,0.067524115755627,2637
2016-09-30,"Wynwood - Edgewater","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",750,2246,-0.0105726872246696,-0.0281263522284725,-0.0127472527472527,9991
2016-09-30,"West Garfield Park","IL","Chicago","Cook","Chicago",751,1397,-0.0106232294617564,-0.0258019525801953,-0.00285510349750178,663
2016-09-30,"University Village - Little Italy","IL","Chicago","Cook","Chicago",752,1820,-0.00273972602739726,-0.0162162162162162,0.0265087422447829,5689
2016-09-30,"El Camino Real","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",753,2394,-0.00125156445556946,-0.00705101617586064,0.04359197907585,1226
2016-09-30,"Mountain View","CA","San Diego","San Diego","San Diego",754,1898,0.0176943699731903,0.0292841648590022,0.028169014084507,1005
2016-09-30,"Kuliouou-Kalani Iki","HI","Urban Honolulu","Honolulu","Honolulu",755,2894,-0.00652248541023,-0.0166496772001359,0.00660869565217391,350
2016-09-30,"De Anza","CA","San Jose","Santa Clara","Sunnyvale",756,3637,0.00248070562293275,0.0162056440346465,0.0615878575598365,519
2016-09-30,"Glenville","OH","Cleveland","Cuyahoga","Cleveland",757,734,0.00962861072902338,0.00410396716826265,-0.0278145695364238,1824
2016-09-30,"Barry Square","CT","Hartford","Hartford","Hartford",758,1117,0.0054005400540054,0.00812274368231047,0.0567644276253548,1539
2016-09-30,"Gold Coast","IL","Chicago","Cook","Chicago",759,2015,-0.00934119960668633,-0.0156326331216414,-0.00689995071463775,9391
2016-09-30,"Mt Pleasant","OH","Cleveland","Cuyahoga","Cleveland",760,688,0.0207715133531157,0.0162481536189069,0.0314842578710645,2389
2016-09-30,"West Side","MN","Minneapolis-St Paul","Ramsey","Saint Paul",761,1169,-0.000854700854700855,-0.0143338954468803,-0.00255972696245734,803
2016-09-30,"Kenmore","NY","Buffalo","Erie","Tonawanda",762,831,0.00120481927710843,0.0036231884057971,-0.0404157043879908,1153
2016-09-30,"East Oak Lane","PA","Philadelphia","Philadelphia","Philadelphia",763,1159,0.00259515570934256,0.0122270742358079,0.00259515570934256,878
2016-09-30,"Traffic Circle","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",764,2185,-0.00636653024101864,-0.0214957456336767,0.0540279787747226,1809
2016-09-30,"Sun Lakes","AZ","Phoenix","Maricopa","Chandler",765,1312,0,-0.00228136882129278,0.0420969023034154,820
2016-09-30,"Logan Heights","CA","San Diego","San Diego","San Diego",766,2008,0.0131180625630676,0.00803212851405622,-0.0204878048780488,905
2016-09-30,"Green Valley Ranch","NV","Las Vegas","Clark","Henderson",767,1284,0.0015600624024961,0.00234192037470726,0.0126182965299685,948
2016-09-30,"Central West End","MO","St. Louis","Saint Louis City","Saint Louis",768,1416,-0.0214236351071182,-0.0483870967741935,0.0520059435364042,3584
2016-09-30,"Upper Clinton Hill","NJ","New York","Essex","Newark",769,1320,0.00151745068285281,0.00227790432801822,-0.00377358490566038,320
2016-09-30,"Nestor","CA","San Diego","San Diego","San Diego",770,1886,0.0026581605528974,0.0322933771209633,0.0722001137009665,870
2016-09-30,"Fair Haven","CT","New Haven","New Haven","New Haven",771,1211,0.00165425971877585,0.000826446280991736,0.00832639467110741,1805
2016-09-30,"Fishtown","PA","Philadelphia","Philadelphia","Philadelphia",772,1461,-0.00612244897959184,-0.00273037542662116,0.0082815734989648,7058
2016-09-30,"Huntridge","NV","Las Vegas","Clark","Las Vegas",773,1027,0.0158259149357072,0.0554984583761562,0.0765199161425577,454
2016-09-30,"Squirrel Hill South","PA","Pittsburgh","Allegheny","Pittsburgh",774,1442,-0.0123287671232877,-0.0399467376830892,0.0270655270655271,1791
2016-09-30,"Rockaway Park","NY","New York","Queens","New York",775,2101,0.00382226469182991,0.00719079578139981,0.0468360737419033,2034
2016-09-30,"North Park","NY","Buffalo","Erie","Buffalo",776,1039,-0.00478927203065134,-0.0160984848484848,0.0645491803278689,2089
2016-09-30,"Thomas Dale","MN","Minneapolis-St Paul","Ramsey","Saint Paul",777,1041,0.00289017341040462,0.0205882352941176,0.000961538461538462,973
2016-09-30,"Villages of Palm Beach Lakes","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",778,1348,0,0,0.0482115085536547,3762
2016-09-30,"Tudor City","NY","New York","New York","New York",779,3719,-0.00720768820074746,-0.014312218393851,-0.0360290305857957,8752
2016-09-30,"Portola","CA","San Francisco","San Francisco","San Francisco",780,4179,-0.00262529832935561,-0.00523684836943585,0.0227606461086637,197
2016-09-30,"Eastwick","PA","Philadelphia","Philadelphia","Philadelphia",781,1224,0.0090684253915911,0.00823723228995058,0.0506437768240343,1003
2016-09-30,"Central Beaverton","OR","Portland","Washington","Beaverton",782,1539,0.00391389432485323,0,0.06875,1103
2016-09-30,"Capitol Hill","CO","Denver","Denver","Denver",783,1490,-0.0112806901128069,-0.0171503957783641,0.0205479452054795,4738
2016-09-30,"West Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",784,1200,-0.00166389351081531,0.00166944908180301,0.0752688172043011,851
2016-09-30,"Canyon Crest","CA","Riverside","Riverside","Riverside",785,1511,-0.000661375661375661,0,0.0377747252747253,1012
2016-09-30,"Battery Park","NY","New York","New York","New York",786,3836,-0.00208116545265349,-0.00570243649559357,0.00287581699346405,6503
2016-09-30,"West University","TX","Austin","Travis","Austin",787,1620,0.00247524752475248,0.00683654443753884,0.0505836575875486,2638
2016-09-30,"West Humboldt Park","IL","Chicago","Cook","Chicago",788,1414,-0.0146341463414634,-0.0315068493150685,0.0114449213161659,421
2016-09-30,"East Side","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",789,1913,0.00737230121116377,0.0105652403592182,0.051676745464541,1687
2016-09-30,"Cambria Heights","NY","New York","Queens","New York",790,2066,-0.000967117988394584,-0.00481695568400771,0.0212555610479486,414
