"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Gardnerville Ranchos, NV","NV",515,1680,0.00900900900900901,0.0181818181818182,0.0700636942675159,19101
2016-09-30,"Tahlequah, OK","OK",516,935,0.0108108108108108,0.0263446761800219,-0.0330920372285419,14459
2016-09-30,"Canon City, CO","CO",517,1153,-0.00603448275862069,-0.0119965724078835,0.132612966601179,14429
2016-09-30,"Ruston, LA","LA",518,1299,-0.00459770114942529,-0.0121673003802281,-0.0420353982300885,7748
2016-09-30,"Lewistown, PA","PA",519,1018,-0.00196078431372549,-0.0029382957884427,-0.0183220829315333,6975
2016-09-30,"Rockingham, NC","NC",520,853,-0.00117096018735363,-0.00350467289719626,0,410
2016-09-30,"Blytheville, AR","AR",521,777,-0.0012853470437018,-0.0263157894736842,-0.0880281690140845,7878
2016-09-30,"Red Wing, MN","MN",522,1337,-0.00149365197908887,-0.00742390497401633,0.00677710843373494,16079
2016-09-30,"Bedford, IN","IN",523,835,-0.0035799522673031,-0.0153301886792453,-0.0391254315304948,15743
2016-09-30,"Newport, OR","OR",524,1306,-0.000765110941086458,-0.00152905198776758,0.015552099533437,21661
2016-09-30,"Bellefontaine, OH","OH",525,1045,-0.00476190476190476,0,0.00287907869481766,15349
2016-09-30,"McAlester, OK","OK",526,883,-0.00450958286358512,-0.00338600451467269,-0.0253863134657837,14573
2016-09-30,"Blackfoot, ID","ID",527,989,0.00202634245187437,-0.00101010101010101,0.0388655462184874,11065
2016-09-30,"Henderson, NC","NC",528,911,-0.00328227571115974,-0.00870511425462459,0.0495391705069124,5275
2016-09-30,"Coldwater, MI","MI",529,958,0.00630252100840336,0.0169851380042463,0.0137566137566138,17004
2016-09-30,"Rolla, MO","MO",530,742,0.0027027027027027,-0.00934579439252336,0.0192307692307692,12896
2016-09-30,"Shelbyville, TN","TN",531,1102,0.00364298724954463,0.015668202764977,0.076171875,14285
2016-09-30,"Duncan, OK","OK",532,778,-0.00638569604086846,-0.0262828535669587,-0.0671462829736211,17246
2016-09-30,"Pullman, WA","WA",533,1264,0,0.0152610441767068,0.0812660393498717,6752
2016-09-30,"Bemidji, MN","MN",534,1245,-0.00559105431309904,-0.0227629513343799,-0.00160384923817161,9628
2016-09-30,"Pahrump, NV","NV",535,1202,-0.0033167495854063,-0.00414250207125104,0.0362068965517241,7947
2016-09-30,"Menomonie, WI","WI",536,1103,0.00363967242948135,-0.00898472596585804,0.0279589934762349,13163
2016-09-30,"Rock Springs, WY","WY",537,1331,-0.00745712155108128,-0.0546875,-0.0140740740740741,10953
2016-09-30,"Bucyrus, OH","OH",538,833,0.00120192307692308,0.00240673886883273,0.00482509047044632,15161
2016-09-30,"Bradford, PA","PA",539,999,-0.0049800796812749,-0.00695825049701789,0.0235655737704918,12493
2016-09-30,"Bardstown, KY","KY",540,1006,-0.00396039603960396,-0.00984251968503937,0.0151362260343088,12284
2016-09-30,"Cornelia, GA","GA",541,1067,0.00376293508936971,-0.00559179869524697,0.0369290573372206,20503
2016-09-30,"Muscatine, IA","IA",542,1123,-0.00707338638373121,-0.0251736111111111,-0.0368782161234991,12110
2016-09-30,"Alma, MI","MI",543,823,0.00365853658536585,0.01230012300123,0.00365853658536585,11135
2016-09-30,"Durant, OK","OK",544,912,0.00551267916207277,0.00662251655629139,0.0224215246636771,10325
2016-09-30,"Seymour, IN","IN",545,1005,0.003996003996004,0.0223804679552391,-0.0195121951219512,12464
2016-09-30,"Willmar, MN","MN",546,1269,-0.00781860828772478,-0.013986013986014,0.0160128102481986,13144
2016-09-30,"Auburn, IN","IN",547,1066,-0.00280636108512629,0,0.0309477756286267,10750
2016-09-30,"Paragould, AR","AR",548,908,-0.0021978021978022,-0.0141150922909881,0.0509259259259259,12733
2016-09-30,"Warren, PA","PA",549,1038,0,0.00386847195357834,-0.000962463907603465,11562
2016-09-30,"Mountain Home, AR","AR",550,984,0.00408163265306122,0.00716479017400205,0.0336134453781513,13213
2016-09-30,"Cedartown, GA","GA",551,903,0,-0.00769230769230769,-0.00986842105263158,14166
2016-09-30,"Port Clinton, OH","OH",552,1192,-0.000838222967309304,-0.00251046025104603,0,21813
2016-09-30,"El Campo, TX","TX",553,1280,-0.0015600624024961,-0.00311526479750779,0.00946372239747634,11879
2016-09-30,"Montrose, CO","CO",554,1150,0.00524475524475524,-0.0162532078699743,-0.00690846286701209,12083
2016-09-30,"Ellensburg, WA","WA",555,1391,0.0138483965014577,0.0303703703703704,0.0749613601236476,14714
2016-09-30,"Sandpoint, ID","ID",556,1299,0.0108949416342412,0.0212264150943396,0.0673788003286771,16382
2016-09-30,"Alice, TX","TX",557,1092,-0.00546448087431694,-0.0171017101710171,-0.0353356890459364,5204
2016-09-30,"Celina, OH","OH",558,1132,-0.00788781770376862,-0.0207612456747405,-0.0582362728785358,10810
2016-09-30,"Garden City, KS","KS",559,1059,-0.000943396226415094,-0.00656660412757974,-0.0203515263644773,9065
2016-09-30,"Marshalltown, IA","IA",560,957,-0.0113636363636364,-0.0184615384615385,-0.0496524329692155,16032
2016-09-30,"Cullowhee, NC","NC",561,1233,-0.0064464141821112,-0.0120192307692308,0.0292153589315526,16299
