"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Reno, NV",99,,,,,0.661879799404482,0.708333333333333,0.713961038961039,0.74702380952381,0.74702380952381,0.75,0.767179487179487,0.791666666666667,0.766666666666667,0.735294117647059,0.7,0.703441295546559,0.735294117647059,0.735294117647059,0.766666666666667,0.75,0.735294117647059,0.741324921135647,0.775,0.81953642384106,0.791666666666667,0.794783109958207,0.78397450489415,0.820659229208925,0.781818181818182,0.821347464042392,0.831869641956631,0.85,0.846468184471687,0.875,0.886363636363636,0.863636363636364,0.863254748982361,0.864864864864865,0.848214285714286,0.855823863636364,0.861505681818182,0.859375,0.877094972067039,0.886508511745465,0.887600356824264,0.9,0.919439579684764,0.906926406926407,0.89041095890411,0.880683838665038,0.903571428571429,0.9,0.937980769230769,0.956903431763767,0.964598997493734,0.958333333333333,0.958333333333333,0.961538461538462,0.941793737003719,1,1,1.05,1.0729008987701,1.06815476190476,1.09561510353228,1.09561510353228,1.08552600131383,1.09622106754842,1.08586609504698,1.11764705882353,1.10612874779541,1.1
"Asheville, NC",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795755968169761,0.84375,0.833333333333333,0.854166666666667,0.866666666666667,0.9625,0.88125,0.866666666666667,0.896,0.860215053763441,0.877632898696088,0.852826510721248,0.92948717948718,0.918866080156403,0.925,0.925,0.949808007786225,0.939146230699364,0.919595953286096,0.947489365642358,0.950059453032105,0.968013468013468,0.966874182158222,1.02304737516005,1.05839416058394,1.04203323558162,1.02152368758003,1.04411764705882,1.04411764705882,1.02747252747253,1.02747252747253,1.07187079032467,1.03128054740958,1.03861003861004
"Port St. Lucie, FL",101,,,,,,,,,,,,,,,,,,,,,,0.776666666666667,0.792171481826654,0.814644255123187,0.875,0.826112529506529,0.875,0.878761755485893,0.916561314791403,0.929742907801418,0.955583899407429,0.968741884219811,0.897297297297297,1.00355640415019,1.00502512562814,1.00629090034556,0.966190731701641,0.999429223744292,0.998263888888889,1.00391740455451,0.985828712261245,0.970588235294118,0.985471273818888,1.01626016260163,1.00654252642174,1.00431510454699,1.02889667250438,1.05159294365456,1.01482704136335,1.04058385308385,1.09147323065013,1.11731843575419,1.09423629905277,1.08695652173913,1.05529953917051,1.06978527607362,1.07361963190184,1.08157276995305,1.08055009823183,1.03846153846154,1.05716164148181,1.06842030629609,1.06658562587758,1.13141862489121,1.12668281375375,1.09666937449228,1.08375330998548,1.07142857142857,1.13527310078621,1.10557333793862,1.13171355498721,1.10178152918994
"Santa Maria-Santa Barbara, CA",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67333333333333,2.51289158052553,2.50862068965517,2.46,2.50862068965517,2.42636363636364,2.29319496417652,2.51716247139588,2.645,2.7,2.7,2.56451612903226,2.55043988269795,2.52,2.51716247139588,2.51716247139588,2.56451612903226
"Huntsville, AL",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915692531340732,0.80284168956044,0.70363704949468,0.70363704949468,0.692307692307692,0.70363704949468,0.690021231422505,0.715488215488216,0.715488215488216,0.726305869682283,0.724279835390947,0.715488215488216,0.715488215488216,0.72087717328543,0.715488215488216,0.73378736163833,0.715488215488216,0.714285714285714,0.715488215488216,0.732942039618489,0.721212121212121,0.734632683658171,0.732176810741939,0.697478991596639,0.718292682926829,0.675337837837838,0.723251028806584,0.69633152173913
"Fort Wayne, IN",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579484781069876,0.611764705882353,0.625,0.622972972972973,0.631987123207492,0.635760073260073,0.644230769230769,0.620892018779343,0.601455593952946,0.599448364695341,0.594618055555556,0.608258928571429,0.598708920187793,0.581597222222222,0.616370808678501,0.726536627092299,0.735863671572424,0.735863671572424,0.717391304347826,0.717391304347826,0.696020761245675,0.691459950434864,0.754966887417219,0.781492738939547,0.817307692307692,0.784023668639053,0.745614035087719,0.784023668639053,0.765337423312883,0.711538461538462,0.785304517246356,0.804598953792502,0.840597758405978,0.716600529100529,0.835506582789191,0.755067567567568,0.752164502164502
"Vallejo, CA",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19722222222222,1.12900078064012,1.08588351431392,1.14285714285714,1.18229854689564,1.34578206212408,1.34696007259528,1.403125,1.37301587301587,1.35120967741935,1.36971830985915,1.375,1.40660112359551,1.43310708898944,1.52469135802469,1.54435483870968,1.48329608348533,1.53064516129032,1.54034354962057,1.54595466093414,1.59448356807512,1.64188481675393,1.70644696560418,1.73301886792453,1.71995708154506,1.7022536687631,1.80476074693639,1.8122641509434,1.85399625437219,1.85944206008584,1.7795358649789,1.96406245235264,1.90923076923077
"Mobile, AL",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681545064377682,0.695682451253482,0.695682451253482,0.695682451253482,0.607142857142857,0.63622754491018,0.598591549295775,0.612730061349693,0.5375,0.544642857142857,0.539285714285714,0.566666666666667,0.559862187769165,0.559862187769165,0.646666666666667,0.690987124463519,0.678833782249627,0.678833782249627,0.678833782249627,0.636363636363636,0.65390132960112,0.646666666666667,0.714285714285714,0.73,0.77722293814433,0.809128630705394,0.807342093130475,0.794011032308905,0.730337078651685,0.73469387755102,0.780608970453235,0.8,0.73469387755102,0.729613733905579,0.846465896589659,0.816761363636364,0.85655737704918,0.845709570957096,0.841573997301208,0.851889799635701,0.794011032308905
"Reading, PA",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0625,1.00778201865988,0.948412698412698,0.953164160401002,0.87248322147651,0.87248322147651,0.949516448887561,0.952380952380952,0.925454545454545,0.974545454545454,0.997159090909091,1.02040816326531,1.07321428571429,1.0765306122449,1.07427520468299,1.06770833333333,1.05198079231693,1.10119047619048,1.08571428571429,1.10396901821227,1.07908163265306,1.06875,1.06885775862069,1.07774234693878,1.06875,1.02040816326531,1.03030303030303,1.05612244897959,1.02291415964701,1.05062062062062,1.03571428571429
"Brownsville, TX",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734265734265734,0.697565543071161,0.699888017917133,0.716145833333333,0.686044728068312,0.751445086705202,0.755790110920169,0.780346820809249,0.755790110920169,0.760355596370448,0.702066965955855,0.734947643979058,0.766283524904215,0.738941769316909,0.713734567901235,0.723938223938224,0.673249551166966,0.737847222222222,0.737847222222222,0.743576875836404,0.766703176341731,0.758766465722366,0.816993464052288,0.838675213675214,0.750936329588015
"Killeen, TX",109,,,,,,,,,,,,,,,,,,,,,,0.581052005127266,0.589622641509434,0.591397849462366,0.601202404809619,0.591397849462366,0.566037735849057,0.581966906259359,0.578589540290641,0.588443396226415,0.592105263157895,0.588443396226415,0.599554147111193,0.566037735849057,0.565123789020452,0.551782682512733,0.575594781273983,0.605778191985089,0.586218307707973,0.588443396226415,0.581593846086108,0.598958333333333,0.611764705882353,0.600453172205438,0.611764705882353,0.597984562607204,0.604297224709042,0.617588141025641,0.601415094339623,0.598484848484849,0.601415094339623,0.604686318972033,0.598979166666667,0.602819028441983,0.615449915110357,0.615384615384615,0.613945678953852,0.59748427672956,0.573671497584541,0.592080618993515,0.604231945687854,0.605263157894737,0.597826086956522,0.605263157894737,0.589777195281782,0.588235294117647,0.578619591683836,0.611355557212817,0.594837261503928,0.623538960249999,0.631517960602549,0.647058823529412
"Beaumont, TX",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828729281767956,0.74997496602532,0.791826309067688,0.733606557377049,0.767241379310345,0.748337028824834,0.730769230769231,0.730769230769231,0.785582255083179,0.879232283464567,0.795947901591896,0.854383358098068,0.879076086956522,0.76492198838897,0.871794871794872,0.862962962962963,0.89020458585676,0.884974093264249,0.909090909090909,0.884219330096691,0.884219330096691,0.848148148148148,0.782049075531078,0.746406835205992,0.817608226108735,0.833333333333333,0.833333333333333,0.833333333333333,0.8740234375,0.833333333333333,0.882908754052802,0.946026752037681,1.01736745886654,0.874424591156875,0.938069216757741,0.883464566929134,0.883464566929134,0.856240055485292
"Manchester, NH",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26794127988748,1.24324324324324,1.33945945945946,1.2166265060241,1.21241379310345,1.20192307692308,1.17241379310345,1.11875,1.10668789808917,1.13903896103896,1.14705882352941,1.14285714285714,1.17220689655172,1.19672131147541,1.20012062726176,1.19296933433059,1.18877551020408,1.16581632653061,1.16407766990291,1.19723889555822,1.18421052631579,1.17541478129713,1.21379310344828,1.22702927324776,1.23076923076923,1.25,1.24729891956783,1.27666666666667,1.24723451327434,1.256,1.28331332533013,1.27291883116883,1.23314285714286,1.24716636654662,1.27772420443587,1.29795918367347,1.37970577809287,1.34666666666667,1.3797619047619,1.32868819169459,1.34783333333333,1.3843253968254
"Salem, OR",112,,,,,,,,,,,,,,,,,,,,,,,,,,0.757894736842105,0.720833333333333,0.70625,0.708388157894737,0.762989203778677,0.780508474576271,0.755813953488372,0.762820512820513,0.761538461538461,0.75,0.745833333333333,0.761070110701107,0.776923076923077,0.79140350877193,0.784684065934066,0.78125,0.775447839831402,0.798850574712644,0.824264705882353,0.841404358353511,0.868055555555556,0.848970588235294,0.858333333333333,0.852941176470588,0.82,0.847143665158371,0.85016835016835,0.881652661064426,0.889497878359265,0.881844673353212,0.891304347826087,0.946428571428571,0.940416666666667,0.933281983568075,0.966561561561561,0.953968253968254,0.963022317188984,0.963278277813863,0.977334267040149,0.963278277813863,1.00347222222222,0.980902777777778,0.961952026468156,1,0.992063492063492,1,0.986078886310905
"Anchorage, AK",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16216216216216,1.00596125186289,0.948379773880531,0.963020272694654,1.0696502147804,1.15625,1.09953703703704,1.21512151215122,1.11556064073227,1.16470588235294,1.21252204585538,1.2,1.20192307692308,1.15384615384615,1.27857142857143,1.27857142857143,1.26432906271072,1.22258064516129,1.22390808175122,1.23952205882353,1.27448210922787,1.29712301587302,1.33055555555556,1.33333333333333,1.38550135501355,1.27857142857143,1.27857142857143,1.27857142857143,1.27659574468085,1.28676470588235,1.27857142857143,1.31944444444444,1.30860215053763,1.32777777777778,1.30450627455951,1.3,1.35833333333333,1.31818181818182,1.3,1.30217391304348,1.28823529411765,1.27427184466019
"Peoria, IL",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840243902439024,0.802777777777778,0.8,0.852604166666667,0.836788617886179,0.8,0.77734375,0.788671875,0.810990338164251,0.845833333333333,0.840576496674058,0.816666666666667,0.75,0.799731182795699,0.832919685755485,0.807142857142857,0.797510822510823,0.833191489361702,0.850713012477718,0.833090590041676,0.842060152719339,0.845410628019324,0.822072072072072,0.79,0.854954268292683,0.858536585365854,0.839382940108893
"Myrtle Beach, SC",115,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71540483701367,0.6765899864682,0.740740740740741,0.777777777777778,0.79097605893186,0.763351749539595,0.744690649496081,0.763888888888889,0.763157894736842,0.75,0.76,0.85546875,0.769889875022009,0.740740740740741,0.763888888888889,0.763888888888889,0.772025431425976,0.811210587777345,0.791008042151969,0.799107142857143,0.839382940108893,0.833333333333333,0.835266630016493,0.784063597707525,0.763888888888889,0.770441848654139,0.763888888888889,0.763888888888889,0.768639508070715,0.842105263157895,0.833333333333333,0.856305803571429,0.855021834061135,0.833333333333333,0.844401041666667,0.856623263888889,0.926666666666667,0.929472125336851,0.928008998875141,0.942209433973332,0.965467625899281,0.888888888888889,0.98438855160451,0.9375,0.948531844499586,0.983847283406755
"Salisbury, MD",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91856066046112,0.906666666666667,0.917252146760344,0.916948833709556,0.90962441314554,0.928225942917309,0.926108374384236,0.926108374384236,0.908145539906103,0.906666666666667,0.908145539906103,0.926108374384236,0.939737512549012,0.92168026057229,0.938095943450823
"Gulfport, MS",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631818181818182,0.65,0.6125,0.654761904761905,0.673928840940216,0.690460809646856,0.71,0.709696673189824,0.707142857142857,0.679245283018868,0.684485006518905,0.679245283018868,0.65,0.649384787472036,0.648769574944072,0.697709163346614,0.745619727449708,0.708375251509054,0.702247191011236,0.745619727449708,0.702247191011236,0.696354581673307,0.706119436875568,0.666666666666667,0.666666666666667,0.695485347985348,0.694444444444444,0.694412794398472,0.659090909090909,0.686487129510162,0.675,0.681818181818182,0.704225497481628,0.697709163346614,0.668154761904762,0.666458333333333,0.681818181818182,0.705583756345178,0.716945996275605,0.771428571428571,0.744558991981672,0.75,0.770547945205479,0.768203072812291,0.744558991981672
"Tallahassee, FL",118,,,,,,,,,,,,,,,,,0.747311827956989,0.769230769230769,0.809617361927145,0.826650215916101,0.807692307692308,0.738805970149254,0.716348633316142,0.721524616752995,0.747311827956989,0.75,0.712313120806054,0.755693581780538,0.793650793650794,0.789003361558942,0.791484716157205,0.8,0.806666666666667,0.801545630904184,0.76219512195122,0.774976699492085,0.733752620545073,0.73186119873817,0.755052485521235,0.776988636363636,0.75,0.744232246248375,0.764580369843528,0.785743826066407,0.754681066655249,0.76670936045936,0.756038647342995,0.753994701662337,0.78125,0.792214912280702,0.802325581395349,0.799151898364201,0.807692307692308,0.818452380952381,0.819898984456415,0.822994210090984,0.818554396423249,0.8113157215535,0.823842065299924,0.822368421052632,0.824742268041237,0.846045197740113,0.81883848733234,0.842795836827307,0.846153846153846,0.848484848484849,0.857755924455672,0.847265023112481,0.868055555555556,0.881720430107527,0.856184783178648,0.886505905120798
"Trenton, NJ",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2178148921364,1.14312977099237,1.14571428571429,1.14571428571429,1.31578947368421,1.24302232854864,1.26794258373206,1.21387283236994,1.3351833976834,1.53707906179579,1.54138235087825,1.51830282861897,1.44796470325471,1.48068651778329,1.44193847211224,1.44686907020873,1.44686907020873,1.39444444444444,1.46067415730337,1.46067415730337,1.47715567262732,1.55314015850243,1.56608920367534,1.537858691716,1.60069444444444,1.6156202143951,1.72445561139028,1.69341894060995,1.7035175879397,1.69478527607362,1.72445561139028,1.74539363484087,1.74539363484087,1.74766413126553,1.77796754910333,1.79417122040073,1.75033025099075,1.78924572317263
"Fayetteville, NC",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783189922558181,0.781928757602085,0.797692990239574,0.794165316045381,0.72662937789106,0.76084099868594,0.753327417923691,0.71000935453695,0.770303527481542,0.770303527481542,0.765322580645161,0.760172565458672,0.765940274414851,0.770303527481542,0.770303527481542,0.77850697292863,0.77850697292863,0.784297520661157,0.77850697292863,0.77850697292863,0.774736842105263,0.77850697292863,0.784297520661157,0.77047619047619,0.77047619047619,0.684210526315789,0.690721649484536,0.7,0.690721649484536,0.675,0.657142857142857,0.66130473637176,0.682598564690483,0.663311985361391,0.654491211094985,0.673246309248595,0.690769230769231,0.694941860465116,0.717433694778587,0.701030927835051,0.704283360790774,0.723724706627747,0.722389468058448,0.71830985915493
"Savannah, GA",121,,,,,,,,,,,,,,,,,0.652897439891136,0.617219917012448,0.640060240963855,0.700280112044818,0.721212121212121,0.708181063122924,0.697799003322259,0.731981981981982,0.747508305647841,0.728490990990991,0.724903543446872,0.726915520628684,0.734116590585946,0.86,0.895390070921986,0.897392881701563,0.863557858376511,0.888399412628488,0.882449618156247,0.769589552238806,0.821917808219178,0.826502732240437,0.794117647058823,0.816326530612245,0.794117647058823,0.805174495171203,0.829268292682927,0.886745488487866,0.973275862068966,0.961327930617758,0.94223526805494,0.916666666666667,0.922656901584654,0.89341304315707,0.897083195227047,0.930532671297946,0.953254696373962,0.978933293846655,1.00872824491508,1.03354978354978,0.97365091804747,1,1.0219530658592,1.03652892561983,1.00446428571429,0.9375,0.920699508392707,0.920962199312715,0.930702694819436,0.967536688480526,0.975609756097561,0.976323821791605,0.981894150417827,0.944097222222222,0.991598186791887,0.981630309988519
"Kalamazoo, MI",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884018957345972,0.829710144927536,0.809976708074534,0.843167701863354,0.848913043478261,0.807692307692308,0.818652849740933,0.847893114080164,0.830241187384045,0.830241187384045,0.85,0.806350806451613,0.811921891058582,0.84843635295845,0.870994718309859,0.839517625231911,0.873239436619718,0.881101190476191,0.880952380952381,0.883102876106195,0.876113671274962,0.891428571428571,0.842105263157895,0.9
"Naples, FL",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05245153933865,2.20600162206002,2.20600162206002,2.31527093596059,2.17013888888889,1.8626929217669,1.69300225733634,1.58671586715867,1.70842824601367,1.76979093258163,1.76180408738548,1.47368421052632,1.57916666666667,1.60770701733716,1.68162715882758,1.53737658674189,1.50399900439725,1.4887459807074,1.43772893772894,1.47566636595834,1.40298106184024,1.36319612590799,1.40893154716818,1.51000360490267
"Evansville, IN",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829761904761905,0.845454545454545,0.845454545454545,0.845454545454545,0.845454545454545,0.816666666666667,0.834449178332319,0.818181818181818,0.799730788056779,0.838709677419355,0.788588850174216,0.66912955465587,0.717505869019671,0.716829919857525,0.687777777777778,0.739649681528662,0.728095238095238,0.707692307692308,0.745229007633588,0.740054214625308,0.795061728395062
